book_id,title,author,genre,sub_genre,pages,reading_level,avg_rating,publish_year,description,tags
B0775,L’étranger,Albert Camus,Psychology,Self-Help,300,medium,4.6,1942,"A compelling psychology book by Albert Camus, exploring themes of self-help.",Self-Help
B0776,Sister Carrie,Theodore Dreiser,Psychology,Self-Help,300,medium,4.6,1900,"A compelling psychology book by Theodore Dreiser, exploring themes of self-help.",Self-Help
B0777,The Importance of Being Earnest,Oscar Wilde,Psychology,Self-Help,300,medium,4.6,1893,"A compelling psychology book by Oscar Wilde, exploring themes of self-help.",Self-Help
B0778,Babbitt,Sinclair Lewis,Psychology,Self-Help,300,medium,3.9,1922,"A compelling psychology book by Sinclair Lewis, exploring themes of self-help.",Self-Help
B0779,The History of Tom Jones,Henry Fielding,Psychology,Self-Help,300,medium,4.7,1749,"A compelling psychology book by Henry Fielding, exploring themes of self-help.",Self-Help
B0780,The Portrait of a Lady,Henry James,Psychology,Self-Help,300,medium,3.6,1881,"A compelling psychology book by Henry James, exploring themes of self-help.",Self-Help
B0781,Princesse de Clèves,"Madame de La Fayette, Everett Carll Ladd, Ann Gostyn Serow, Thomas Sergeant Perry, François duc de La Rochefoucauld, Jean Mesnard, Jérôme Lecompte, H. Ashton, Robin Buss, Duas Duas Columnas, M. Philippe Ballin, Selina Hastings, Nancy Mitford, Alba Longa, Rostand Breck, Leonard Tancock, Jérémy Lasseaux, Li yu min, Josep Antoni Grimalt Gomila, Emma Calatayud, Nicole d'Amonville Alegría, Yvonne Jocks, Thomas Perry, Jules Garnier, A. Lamotte",Psychology,Self-Help,300,medium,4.4,1678,"A compelling psychology book by Madame de La Fayette, Everett Carll Ladd, Ann Gostyn Serow, Thomas Sergeant Perry, François duc de La Rochefoucauld, Jean Mesnard, Jérôme Lecompte, H. Ashton, Robin Buss, Duas Duas Columnas, M. Philippe Ballin, Selina Hastings, Nancy Mitford, Alba Longa, Rostand Breck, Leonard Tancock, Jérémy Lasseaux, Li yu min, Josep Antoni Grimalt Gomila, Emma Calatayud, Nicole d'Amonville Alegría, Yvonne Jocks, Thomas Perry, Jules Garnier, A. Lamotte, exploring themes of self-help.",Self-Help
B0782,Basil,Wilkie Collins,Psychology,Self-Help,300,medium,4.6,1852,"A compelling psychology book by Wilkie Collins, exploring themes of self-help.",Self-Help
B0783,Игрокъ,Fiódor Dostoievski,Psychology,Self-Help,300,medium,4.7,1866,"A compelling psychology book by Fiódor Dostoievski, exploring themes of self-help.",Self-Help
B0784,Timon of Athens,William Shakespeare,Psychology,Self-Help,300,medium,4.1,1734,"A compelling psychology book by William Shakespeare, exploring themes of self-help.",Self-Help
B0785,Much Ado About Nothing,William Shakespeare,Psychology,Self-Help,300,medium,3.7,1600,"A compelling psychology book by William Shakespeare, exploring themes of self-help.",Self-Help
B0786,The moon and sixpence,William Somerset Maugham,Psychology,Self-Help,300,medium,3.6,1919,"A compelling psychology book by William Somerset Maugham, exploring themes of self-help.",Self-Help
B0787,Братья Карамазовы,Fiódor Dostoievski,Psychology,Self-Help,300,medium,4.4,1880,"A compelling psychology book by Fiódor Dostoievski, exploring themes of self-help.",Self-Help
B0788,The Woodlanders,Thomas Hardy,Psychology,Self-Help,300,medium,3.6,1800,"A compelling psychology book by Thomas Hardy, exploring themes of self-help.",Self-Help
B0789,Der Antichrist,Friedrich Nietzsche,Psychology,Self-Help,300,medium,4.6,1895,"A compelling psychology book by Friedrich Nietzsche, exploring themes of self-help.",Self-Help
B0790,The pioneers,James Fenimore Cooper,Psychology,Self-Help,300,medium,3.9,1800,"A compelling psychology book by James Fenimore Cooper, exploring themes of self-help.",Self-Help
B0791,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,Psychology,Self-Help,300,medium,4.1,1875,"A compelling psychology book by Robert Louis Stevenson, exploring themes of self-help.",Self-Help
B0792,Hedda Gabler,Henrik Ibsen,Psychology,Self-Help,300,medium,3.8,1890,"A compelling psychology book by Henrik Ibsen, exploring themes of self-help.",Self-Help
B0793,The Rainbow,D. H. Lawrence,Psychology,Self-Help,300,medium,3.9,1915,"A compelling psychology book by D. H. Lawrence, exploring themes of self-help.",Self-Help
B0794,The Financier,Theodore Dreiser,Psychology,Self-Help,300,medium,4.0,1912,"A compelling psychology book by Theodore Dreiser, exploring themes of self-help.",Self-Help
B0795,The Awakening,Kate Chopin,Psychology,Self-Help,300,medium,4.2,1899,"A compelling psychology book by Kate Chopin, exploring themes of self-help.",Self-Help
B0796,Lord Jim,Joseph Conrad,Psychology,Self-Help,300,medium,4.2,1900,"A compelling psychology book by Joseph Conrad, exploring themes of self-help.",Self-Help
B0797,Riceyman Steps,Arnold Bennett,Psychology,Self-Help,300,medium,4.4,1923,"A compelling psychology book by Arnold Bennett, exploring themes of self-help.",Self-Help
B0798,The Secret Agent,Joseph Conrad,Psychology,Self-Help,300,medium,3.5,1907,"A compelling psychology book by Joseph Conrad, exploring themes of self-help.",Self-Help
B0799,Middlemarch,George Eliot,Psychology,Self-Help,300,medium,4.2,1800,"A compelling psychology book by George Eliot, exploring themes of self-help.",Self-Help
B0800,The Magician,William Somerset Maugham,Psychology,Self-Help,300,medium,4.3,1908,"A compelling psychology book by William Somerset Maugham, exploring themes of self-help.",Self-Help
